merchant_name,category_id,category_name
Fresh breeze,95035,Масла и смазки для оргтехники
Smart Technology,95035,Масла и смазки для оргтехники
_ALGA_,95035,Масла и смазки для оргтехники
О'КЕЙ,95035,Масла и смазки для оргтехники
EAST BREEZE,86476,Перезаправляемые картриджи
Fora,86476,Перезаправляемые картриджи
PRINTERSHOP.KZ,86476,Перезаправляемые картриджи
Pro-integrator,86476,Перезаправляемые картриджи
Smart Technology,86476,Перезаправляемые картриджи
_ALGA_,86476,Перезаправляемые картриджи
О'КЕЙ,86476,Перезаправляемые картриджи
1.kz,87468,Печатающие головки
EAST BREEZE,87468,Печатающие головки
Fora,87468,Печатающие головки
Fresh breeze,87468,Печатающие головки
MegaNetwork.kz,87468,Печатающие головки
PRINTERSHOP.KZ,87468,Печатающие головки
SENDE.bar,87468,Печатающие головки
Smart Technology,87468,Печатающие головки
SmartLife,87468,Печатающие головки
Smartshop,87468,Печатающие головки
TopShop,87468,Печатающие головки
_ALGA_,87468,Печатающие головки
ИП QPICK,87468,Печатающие головки
О'КЕЙ,87468,Печатающие головки
EAST BREEZE,94306,Режущие плоттеры
EmiCraft,94306,Режущие плоттеры
Fora,94306,Режущие плоттеры
Fresh breeze,94306,Режущие плоттеры
MegaNetwork.kz,94306,Режущие плоттеры
PRINTERSHOP.KZ,94306,Режущие плоттеры
Smart Technology,94306,Режущие плоттеры
_ALGA_,94306,Режущие плоттеры
О'КЕЙ,94306,Режущие плоттеры
DANALI,85481,Термопрессы
EAST BREEZE,85481,Термопрессы
Fora,85481,Термопрессы
Fresh breeze,85481,Термопрессы
PRIDE,85481,Термопрессы
PRINTERSHOP.KZ,85481,Термопрессы
Smart Technology,85481,Термопрессы
_ALGA_,85481,Термопрессы
ИП Photo Star,85481,Термопрессы
Магазин кухонного оборудования,85481,Термопрессы
О'КЕЙ,85481,Термопрессы
1.kz,86412,Тонеры для принтера
EAST BREEZE,86412,Тонеры для принтера
Fora,86412,Тонеры для принтера
Fresh breeze,86412,Тонеры для принтера
MEGA,86412,Тонеры для принтера
MegaNetwork.kz,86412,Тонеры для принтера
PRINTERSHOP.KZ,86412,Тонеры для принтера
Smart Technology,86412,Тонеры для принтера
SmartLife,86412,Тонеры для принтера
TopShop,86412,Тонеры для принтера
_ALGA_,86412,Тонеры для принтера
ИП QPICK,86412,Тонеры для принтера
Казахтелеком Магазин,86412,Тонеры для принтера
Мак сервис,86412,Тонеры для принтера
О'КЕЙ,86412,Тонеры для принтера
EAST BREEZE,94626,Форматтеры
Fora,94626,Форматтеры
Fresh breeze,94626,Форматтеры
Smart Technology,94626,Форматтеры
_ALGA_,94626,Форматтеры
О'КЕЙ,94626,Форматтеры
EAST BREEZE,85892,Фьюзерные модули
Fora,85892,Фьюзерные модули
Fresh breeze,85892,Фьюзерные модули
MegaNetwork.kz,85892,Фьюзерные модули
Sauda24.kz,85892,Фьюзерные модули
